epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,751.425,1.82979,1.23049,1.09814,0.93901,0.63272,0.71531,0.37812,1.67894,1.26737,1.06895,0.0015446,0.0015446,0.0015446
186,754.98,1.64352,1.04528,1.03791,0.90548,0.68493,0.73016,0.3835,1.73855,1.26758,1.09204,0.00154213,0.00154213,0.00154213
187,758.413,1.654,1.16143,1.11256,0.94094,0.68493,0.73356,0.41119,1.6241,1.20225,1.07446,0.00153965,0.00153965,0.00153965
188,762.072,1.62058,1.15493,1.06916,0.95827,0.67123,0.74003,0.39449,1.66119,1.18659,1.07523,0.00153717,0.00153717,0.00153717
189,765.621,1.66551,1.1987,1.13124,0.95702,0.65753,0.73056,0.3387,1.87124,1.26377,1.14388,0.0015347,0.0015347,0.0015347
190,769.077,1.649,1.14411,1.0816,0.96052,0.63014,0.72459,0.30351,2.02571,1.29071,1.20086,0.00153223,0.00153223,0.00153223
191,772.641,1.62629,1.04617,1.10014,0.96052,0.63014,0.72459,0.30351,2.02571,1.29071,1.20086,0.00152975,0.00152975,0.00152975
192,776.182,1.5647,1.03909,1.05206,0.92499,0.67123,0.72267,0.34095,1.83936,1.41076,1.14487,0.00152728,0.00152728,0.00152728
193,779.572,1.46459,1.32936,0.99238,0.91079,0.67123,0.71827,0.36739,1.6708,1.32418,1.08431,0.0015248,0.0015248,0.0015248
194,783.189,1.70726,1.18828,1.13155,0.9675,0.67123,0.73988,0.37105,1.63718,1.13378,1.06345,0.00152233,0.00152233,0.00152233
195,786.87,1.60253,1.08503,1.07792,0.97137,0.67123,0.73376,0.39872,1.63561,1.13715,1.06205,0.00151985,0.00151985,0.00151985
196,790.4,1.70205,1.13727,1.02026,0.97137,0.67123,0.73376,0.39872,1.63561,1.13715,1.06205,0.00151737,0.00151737,0.00151737
197,794.056,1.45132,1.08298,0.9992,0.9139,0.69863,0.73899,0.40344,1.6413,1.09073,1.05897,0.0015149,0.0015149,0.0015149
198,797.798,1.67368,1.16744,1.11226,0.92969,0.68493,0.73647,0.39547,1.66232,1.13695,1.06501,0.00151243,0.00151243,0.00151243
199,801.409,1.60034,1.04928,1.06952,0.94045,0.67123,0.73608,0.42691,1.56999,1.08738,1.04217,0.00150995,0.00150995,0.00150995
200,806.496,1.56846,1.11385,1.05516,0.85451,0.72603,0.74514,0.43895,1.516,1.03793,1.03636,0.00150747,0.00150747,0.00150747
201,811.467,1.5812,1.0645,1.03758,0.85451,0.72603,0.74514,0.43895,1.516,1.03793,1.03636,0.001505,0.001505,0.001505
202,818.13,1.59625,0.98168,1.02218,0.92078,0.69863,0.75185,0.4378,1.53587,1.04383,1.04442,0.00150253,0.00150253,0.00150253
203,821.846,1.63011,1.02386,1.03368,0.94443,0.69847,0.75936,0.42932,1.62074,1.07414,1.0616,0.00150005,0.00150005,0.00150005
204,825.377,1.56605,1.11354,1.13254,0.91053,0.69704,0.75443,0.43076,1.6286,1.10808,1.06939,0.00149758,0.00149758,0.00149758
205,828.871,1.61116,1.09547,1.07783,0.9316,0.68493,0.74245,0.411,1.67787,1.13461,1.08969,0.0014951,0.0014951,0.0014951
206,832.467,1.42907,0.96039,0.99798,0.94768,0.68493,0.73516,0.39294,1.72721,1.18175,1.10606,0.00149263,0.00149263,0.00149263
207,836.015,1.44207,0.98941,1.00542,0.94768,0.68493,0.73516,0.39294,1.72721,1.18175,1.10606,0.00149015,0.00149015,0.00149015
208,839.561,1.5617,1.11872,1.04704,0.945,0.68493,0.73453,0.3713,1.78338,1.21132,1.1126,0.00148767,0.00148767,0.00148767
209,843.185,1.53065,1.00684,1.06938,0.91041,0.68493,0.74245,0.36986,1.73204,1.14555,1.08509,0.0014852,0.0014852,0.0014852
210,846.816,1.61657,1.01424,1.03575,0.93452,0.68493,0.76305,0.42275,1.62487,1.06312,1.06064,0.00148273,0.00148273,0.00148273
211,850.352,1.62426,1.13057,1.02361,0.95969,0.65232,0.77343,0.46378,1.5061,0.99531,1.03216,0.00148025,0.00148025,0.00148025
212,855.423,1.59916,1.04617,1.06176,0.95969,0.65232,0.77343,0.46378,1.5061,0.99531,1.03216,0.00147778,0.00147778,0.00147778
213,860.483,1.49145,1.02774,1.05045,0.98016,0.64384,0.77055,0.48976,1.40211,0.96128,1.00498,0.0014753,0.0014753,0.0014753
214,865.499,1.46496,1.07512,0.99341,0.88025,0.70493,0.74195,0.47503,1.42243,1.03135,1.00005,0.00147283,0.00147283,0.00147283
215,869.164,1.62325,1.10358,1.06888,0.93117,0.67123,0.74553,0.45027,1.50677,1.08465,1.01138,0.00147035,0.00147035,0.00147035
216,872.605,1.72411,1.03887,1.07047,0.95814,0.68493,0.75665,0.44296,1.52876,1.08412,1.019,0.00146787,0.00146787,0.00146787
217,876.233,1.47571,1.0443,1.0611,0.95814,0.68493,0.75665,0.44296,1.52876,1.08412,1.019,0.0014654,0.0014654,0.0014654
218,879.851,1.57002,1.04749,1.08631,0.94506,0.70702,0.75755,0.42242,1.66305,1.06752,1.06309,0.00146293,0.00146293,0.00146293
219,883.355,1.70242,1.15127,1.1063,0.93644,0.71233,0.75395,0.40718,1.76378,1.07545,1.08792,0.00146045,0.00146045,0.00146045
220,887.041,1.6155,1.05517,1.01774,0.93463,0.71233,0.75124,0.43653,1.6578,1.05846,1.0659,0.00145798,0.00145798,0.00145798
221,890.639,1.56055,0.99576,1.02503,0.93797,0.68493,0.74198,0.45881,1.52284,1.04286,1.02597,0.0014555,0.0014555,0.0014555
222,894.138,1.38515,0.91865,1.00323,0.94866,0.68493,0.74454,0.44476,1.49272,1.07374,1.00803,0.00145302,0.00145302,0.00145302
223,897.646,1.55278,0.95791,1.03692,0.94866,0.68493,0.74454,0.44476,1.49272,1.07374,1.00803,0.00145055,0.00145055,0.00145055
224,901.191,1.62194,1.03827,1.05734,0.93228,0.68493,0.74452,0.42695,1.522,1.13902,1.02014,0.00144808,0.00144808,0.00144808
225,904.815,1.74536,1.22841,1.11917,0.87793,0.72603,0.74993,0.42663,1.549,1.08068,1.03302,0.0014456,0.0014456,0.0014456
226,908.354,1.56009,1.24459,1.15657,0.91602,0.68493,0.72931,0.42022,1.62137,1.07701,1.06951,0.00144312,0.00144312,0.00144312
227,912.021,1.49144,0.977,1.08253,0.87644,0.69863,0.72504,0.41218,1.64633,1.00623,1.08202,0.00144065,0.00144065,0.00144065
228,915.612,1.49284,1.03581,0.99964,0.87644,0.69863,0.72504,0.41218,1.64633,1.00623,1.08202,0.00143818,0.00143818,0.00143818
229,919.151,1.60374,1.06176,1.06254,0.94662,0.68493,0.75315,0.42244,1.66943,0.99938,1.07174,0.0014357,0.0014357,0.0014357
230,922.797,1.58647,1.02615,1.01881,0.93014,0.69863,0.76632,0.43553,1.6307,1.0415,1.0549,0.00143322,0.00143322,0.00143322
231,926.413,1.50212,0.96484,0.96358,0.90424,0.71233,0.75145,0.47438,1.48097,1.06071,1.0127,0.00143075,0.00143075,0.00143075
232,930.006,1.55897,1.04829,1.04911,0.89806,0.68493,0.74183,0.46398,1.41866,1.1062,0.9973,0.00142827,0.00142827,0.00142827
233,933.56,1.46785,1.00793,1.01739,0.89806,0.68493,0.74183,0.46398,1.41866,1.1062,0.9973,0.0014258,0.0014258,0.0014258
234,937.202,1.5936,0.965,1.04325,0.92777,0.68493,0.73819,0.4846,1.36819,1.08859,0.98941,0.00142333,0.00142333,0.00142333
235,940.731,1.50938,0.96697,1.01522,0.91029,0.69507,0.74295,0.49269,1.37679,1.08597,0.9958,0.00142085,0.00142085,0.00142085
236,944.155,1.44964,0.92835,1.03712,0.9123,0.71247,0.75722,0.46821,1.51182,1.08303,1.02772,0.00141838,0.00141838,0.00141838
237,947.81,1.50771,0.97171,1.01381,0.94344,0.68557,0.75146,0.42283,1.65703,1.09234,1.05078,0.0014159,0.0014159,0.0014159
238,951.354,1.41782,0.88588,1.00376,0.91159,0.69863,0.74068,0.40004,1.64467,1.12499,1.04953,0.00141343,0.00141343,0.00141343
239,954.936,1.47106,1.02743,1.00053,0.91159,0.69863,0.74068,0.40004,1.64467,1.12499,1.04953,0.00141095,0.00141095,0.00141095
240,958.625,1.43463,0.88985,1.00394,0.91603,0.69863,0.74079,0.43156,1.53938,1.08985,1.05128,0.00140847,0.00140847,0.00140847
241,962.147,1.47741,0.93048,1.00553,0.96165,0.68711,0.75377,0.45221,1.44318,0.95686,1.01066,0.001406,0.001406,0.001406
242,965.611,1.51166,0.94458,0.98783,0.9761,0.72603,0.7556,0.42807,1.54157,1.01161,1.0261,0.00140352,0.00140352,0.00140352
243,969.198,1.43043,0.90245,1.03653,0.94501,0.71233,0.76078,0.39788,1.71747,1.02535,1.06549,0.00140105,0.00140105,0.00140105
244,972.729,1.58599,0.97593,1.00054,0.94501,0.71233,0.76078,0.39788,1.71747,1.02535,1.06549,0.00139858,0.00139858,0.00139858
245,976.173,1.59983,1.08154,1.08655,0.936,0.72603,0.76859,0.41259,1.68104,1.02903,1.06528,0.0013961,0.0013961,0.0013961
246,979.805,1.5872,0.92328,1.0881,0.94702,0.73472,0.76609,0.42607,1.59798,0.98437,1.06122,0.00139362,0.00139362,0.00139362
247,983.545,1.404,0.89369,1.00664,0.93194,0.75031,0.7704,0.41989,1.59288,0.96907,1.0654,0.00139115,0.00139115,0.00139115
248,987.032,1.55299,1.05515,1.1228,0.89699,0.73973,0.75893,0.43757,1.48993,0.98263,1.04416,0.00138867,0.00138867,0.00138867
249,990.587,1.42084,0.88233,1.02386,0.89699,0.73973,0.75893,0.43757,1.48993,0.98263,1.04416,0.0013862,0.0013862,0.0013862
250,994.182,1.48601,0.98658,1.04065,0.93196,0.75058,0.77926,0.47321,1.42655,0.94256,1.01544,0.00138372,0.00138372,0.00138372
251,997.727,1.52981,0.95123,1.02234,0.96873,0.72603,0.78156,0.45746,1.48354,0.96471,1.01041,0.00138125,0.00138125,0.00138125
252,1002.81,1.54236,0.98359,1.05293,0.98036,0.68373,0.76442,0.43186,1.53808,1.02583,1.0228,0.00137878,0.00137878,0.00137878
253,1006.38,1.45176,0.93239,0.98651,0.9337,0.69863,0.77365,0.46154,1.45803,1.00002,1.00591,0.0013763,0.0013763,0.0013763
254,1009.98,1.39786,0.98762,1.03869,0.91337,0.72217,0.77366,0.46332,1.48133,0.98452,1.01687,0.00137383,0.00137383,0.00137383
255,1013.56,1.54458,1.12285,1.08073,0.91337,0.72217,0.77366,0.46332,1.48133,0.98452,1.01687,0.00137135,0.00137135,0.00137135
256,1017.13,1.46598,0.98793,1.03645,0.9134,0.72242,0.76787,0.44606,1.50951,1.01073,1.0325,0.00136888,0.00136888,0.00136888
257,1020.7,1.41399,0.92422,1.01069,0.90472,0.73973,0.77132,0.45145,1.5082,1.01065,1.03051,0.0013664,0.0013664,0.0013664
258,1024.53,1.37505,0.85763,1.00163,0.92778,0.69863,0.7754,0.44295,1.54336,1.02915,1.03234,0.00136392,0.00136392,0.00136392
259,1027.99,1.32884,0.85812,0.96604,0.96674,0.68493,0.77626,0.46612,1.49571,0.98164,1.01596,0.00136145,0.00136145,0.00136145
260,1031.54,1.49031,0.91625,1.03648,0.96674,0.68493,0.77626,0.46612,1.49571,0.98164,1.01596,0.00135898,0.00135898,0.00135898
261,1035.17,1.41856,0.9303,1.00383,0.96963,0.68493,0.76137,0.45837,1.52848,0.96064,1.01647,0.0013565,0.0013565,0.0013565
262,1038.68,1.53426,1.11742,1.17746,0.94008,0.64476,0.76021,0.43482,1.55857,1.00751,1.03007,0.00135403,0.00135403,0.00135403
263,1042.14,1.40524,1.02357,1.046,0.89437,0.69599,0.76626,0.46362,1.51508,1.00656,1.02955,0.00135155,0.00135155,0.00135155
264,1045.78,1.42018,0.90052,0.97879,0.94445,0.69872,0.78656,0.4831,1.47726,0.93159,1.02508,0.00134908,0.00134908,0.00134908
265,1049.37,1.44708,0.93076,0.99503,0.94445,0.69872,0.78656,0.4831,1.47726,0.93159,1.02508,0.0013466,0.0013466,0.0013466
266,1052.98,1.34055,0.9214,0.97009,0.94534,0.71072,0.78754,0.48271,1.46998,0.92401,1.0126,0.00134413,0.00134413,0.00134413
267,1056.59,1.61563,1.02776,1.03772,0.94931,0.65753,0.77364,0.45239,1.57334,0.97704,1.03511,0.00134165,0.00134165,0.00134165
268,1060.19,1.47614,0.92452,1.0077,0.94738,0.64384,0.76898,0.42411,1.64853,0.98826,1.06082,0.00133917,0.00133917,0.00133917
269,1063.75,1.36098,0.93852,1.05214,0.93179,0.71233,0.78037,0.45396,1.48831,0.93013,1.02478,0.0013367,0.0013367,0.0013367
270,1067.38,1.4597,0.90247,1.04742,0.91138,0.72603,0.78719,0.48039,1.42484,0.89954,1.00817,0.00133423,0.00133423,0.00133423
271,1070.96,1.40958,0.86637,0.98086,0.91138,0.72603,0.78719,0.48039,1.42484,0.89954,1.00817,0.00133175,0.00133175,0.00133175
272,1074.59,1.30069,0.81401,0.9633,0.94542,0.71183,0.78396,0.47459,1.41563,0.90466,1.00057,0.00132927,0.00132927,0.00132927
273,1078.18,1.37904,0.85933,0.97613,0.95919,0.71233,0.78312,0.46956,1.45988,0.92415,1.00295,0.0013268,0.0013268,0.0013268
274,1081.71,1.3056,0.96713,1.01713,0.97435,0.71233,0.78329,0.45128,1.49825,0.94497,1.00925,0.00132432,0.00132432,0.00132432
275,1085.38,1.32324,0.79784,0.96011,0.9128,0.71705,0.78024,0.46131,1.43278,0.92347,0.99352,0.00132185,0.00132185,0.00132185
276,1088.95,1.3698,0.81664,1.01722,0.9128,0.71705,0.78024,0.46131,1.43278,0.92347,0.99352,0.00131938,0.00131938,0.00131938
277,1092.55,1.34654,0.84125,0.99275,0.92834,0.70993,0.77549,0.44726,1.4379,0.96865,1.00054,0.0013169,0.0013169,0.0013169
278,1096.11,1.31086,0.81489,0.94967,0.88999,0.71233,0.77838,0.43026,1.4932,1.01585,1.01239,0.00131443,0.00131443,0.00131443
279,1099.75,1.47662,0.89217,1.00477,0.88244,0.71985,0.78531,0.45766,1.45145,0.98293,1.00106,0.00131195,0.00131195,0.00131195
280,1103.32,1.42616,0.97162,1.03261,0.98028,0.68088,0.78364,0.45318,1.54106,0.98699,1.03309,0.00130948,0.00130948,0.00130948
281,1106.86,1.3763,0.83032,0.98638,0.98028,0.68088,0.78364,0.45318,1.54106,0.98699,1.03309,0.001307,0.001307,0.001307
282,1110.58,1.36342,0.82722,1.00927,0.93624,0.64384,0.761,0.41022,1.7625,1.05284,1.10303,0.00130452,0.00130452,0.00130452
283,1114.14,1.40008,0.84435,0.99615,0.97872,0.63013,0.75917,0.42267,1.71513,1.0584,1.09024,0.00130205,0.00130205,0.00130205
284,1117.65,1.43691,0.91312,0.99975,0.91151,0.70559,0.76853,0.46706,1.49017,0.96276,1.02252,0.00129957,0.00129957,0.00129957
285,1121.16,1.44753,0.92525,0.96844,0.93565,0.72603,0.77031,0.4818,1.36519,0.96818,0.98789,0.0012971,0.0012971,0.0012971
286,1124.55,1.425,0.84821,0.99752,0.9329,0.68493,0.75586,0.46215,1.41076,1.02744,1.00373,0.00129463,0.00129463,0.00129463
287,1127.86,1.39192,0.95779,1.01242,0.9329,0.68493,0.75586,0.46215,1.41076,1.02744,1.00373,0.00129215,0.00129215,0.00129215
288,1131.06,1.4972,0.9897,1.00782,0.91856,0.68493,0.74667,0.44728,1.51309,1.10553,1.03532,0.00128967,0.00128967,0.00128967
289,1134.76,1.46784,0.85196,0.99842,0.9416,0.66269,0.76313,0.43119,1.54108,1.09249,1.03756,0.0012872,0.0012872,0.0012872
290,1138.29,1.4785,0.8778,0.99824,0.92634,0.68493,0.77953,0.46368,1.50071,0.97999,1.01823,0.00128473,0.00128473,0.00128473
291,1141.76,1.28538,0.77712,0.94109,0.911,0.70112,0.78323,0.48225,1.41835,0.93325,0.9936,0.00128225,0.00128225,0.00128225
292,1145.35,1.30662,0.81061,0.98734,0.911,0.70112,0.78323,0.48225,1.41835,0.93325,0.9936,0.00127977,0.00127977,0.00127977
293,1148.88,1.36004,0.93612,1.00635,0.91488,0.69863,0.77485,0.47303,1.41259,0.94595,0.99087,0.0012773,0.0012773,0.0012773
294,1152.37,1.262,0.87478,0.97734,0.90685,0.72603,0.77452,0.44342,1.48849,0.9615,1.00294,0.00127483,0.00127483,0.00127483
295,1156.14,1.26192,0.77345,0.9878,0.92976,0.72527,0.75764,0.40749,1.61154,0.98155,1.03341,0.00127235,0.00127235,0.00127235
296,1159.73,1.48694,0.87093,1.02845,0.98107,0.71008,0.76167,0.41219,1.63965,0.9839,1.04674,0.00126987,0.00126987,0.00126987
297,1163.3,1.40318,0.86598,1.00012,0.98107,0.71008,0.76167,0.41219,1.63965,0.9839,1.04674,0.0012674,0.0012674,0.0012674
298,1166.95,1.24534,0.82283,0.95108,0.91568,0.74384,0.7896,0.47655,1.43769,0.91277,1.00405,0.00126492,0.00126492,0.00126492
299,1170.46,1.35467,0.80137,0.96197,0.91011,0.75342,0.78634,0.51618,1.31403,0.87436,0.98344,0.00126245,0.00126245,0.00126245
300,1175.55,1.34964,0.78416,0.94631,0.87283,0.75342,0.78205,0.50713,1.27026,0.89474,0.97146,0.00125997,0.00125997,0.00125997
301,1179.09,1.26391,0.78921,0.97233,0.92591,0.68482,0.7734,0.47275,1.37531,0.96354,0.98495,0.0012575,0.0012575,0.0012575
302,1184.19,1.43011,0.87346,1.01296,0.94241,0.71233,0.78091,0.41073,1.5731,1.01192,1.02731,0.00125503,0.00125503,0.00125503
303,1187.72,1.37264,0.80938,0.95523,0.94241,0.71233,0.78091,0.41073,1.5731,1.01192,1.02731,0.00125255,0.00125255,0.00125255
304,1191.3,1.41902,0.91119,0.99863,0.9469,0.71233,0.7942,0.42799,1.58354,0.9515,1.02496,0.00125008,0.00125008,0.00125008
305,1194.93,1.28683,0.81323,0.95798,0.93015,0.72972,0.79665,0.45911,1.47708,0.91895,1.01086,0.0012476,0.0012476,0.0012476
306,1198.48,1.34472,0.7952,0.97347,0.94621,0.72299,0.78997,0.46605,1.42444,0.91817,0.99971,0.00124513,0.00124513,0.00124513
307,1202.12,1.35239,0.83299,1.01207,0.91836,0.72603,0.76875,0.4543,1.48914,0.97982,1.01221,0.00124265,0.00124265,0.00124265
308,1205.68,1.2728,0.81443,0.95965,0.91836,0.72603,0.76875,0.4543,1.48914,0.97982,1.01221,0.00124018,0.00124018,0.00124018
309,1209.35,1.34462,0.80631,0.9701,0.85678,0.75342,0.77771,0.38599,1.7399,1.08086,1.07342,0.0012377,0.0012377,0.0012377
310,1212.88,1.35214,0.78899,0.97698,0.86644,0.72603,0.78067,0.36043,1.80185,1.07999,1.0918,0.00123522,0.00123522,0.00123522
311,1216.48,1.39353,0.87237,0.95932,0.95279,0.72603,0.78337,0.40249,1.61399,0.99154,1.04931,0.00123275,0.00123275,0.00123275
312,1220.11,1.35284,0.79279,0.96149,0.94294,0.72603,0.78123,0.44949,1.41446,0.95106,1.00396,0.00123028,0.00123028,0.00123028
313,1223.65,1.2845,0.73503,0.96703,0.94294,0.72603,0.78123,0.44949,1.41446,0.95106,1.00396,0.0012278,0.0012278,0.0012278
314,1227.32,1.31394,0.77796,0.94497,0.93142,0.74428,0.78322,0.46625,1.41714,0.94031,1.00551,0.00122532,0.00122532,0.00122532
315,1230.94,1.27976,0.78,0.96711,0.88722,0.76712,0.78522,0.45682,1.45486,0.91805,1.01083,0.00122285,0.00122285,0.00122285
316,1234.48,1.26104,0.83734,0.98316,0.88308,0.76712,0.79092,0.43883,1.51508,0.92104,1.02137,0.00122038,0.00122038,0.00122038
317,1238.13,1.2798,0.7596,0.98062,0.90257,0.76147,0.78988,0.44466,1.54101,0.93708,1.02037,0.0012179,0.0012179,0.0012179
318,1241.74,1.32802,0.81968,0.99528,0.90984,0.75342,0.79725,0.48587,1.41484,0.91568,0.99633,0.00121543,0.00121543,0.00121543
319,1245.26,1.35254,0.8519,0.92236,0.90984,0.75342,0.79725,0.48587,1.41484,0.91568,0.99633,0.00121295,0.00121295,0.00121295
320,1248.72,1.34244,0.78376,0.9423,0.88787,0.76712,0.79757,0.51218,1.27861,0.85836,0.97211,0.00121048,0.00121048,0.00121048
321,1252.32,1.43675,0.94552,1.13092,0.89802,0.75342,0.7878,0.51534,1.28138,0.85201,0.97422,0.001208,0.001208,0.001208
322,1255.86,1.35213,0.78041,0.9939,0.89667,0.68493,0.76548,0.49121,1.31916,0.94777,0.99107,0.00120553,0.00120553,0.00120553
323,1259.42,1.23667,0.88675,0.92386,0.8979,0.68493,0.76643,0.47861,1.43164,1.06393,1.01666,0.00120305,0.00120305,0.00120305
324,1263.25,1.38801,0.96806,0.99248,0.8979,0.68493,0.76643,0.47861,1.43164,1.06393,1.01666,0.00120057,0.00120057,0.00120057
325,1266.81,1.39406,0.79583,0.97376,0.94404,0.69335,0.78014,0.44382,1.55625,1.03865,1.02557,0.0011981,0.0011981,0.0011981
326,1270.29,1.28904,0.77599,0.98061,0.94629,0.69863,0.78003,0.46802,1.5036,0.95711,1.00333,0.00119562,0.00119562,0.00119562
327,1273.91,1.25893,0.84685,0.95877,0.91655,0.75342,0.77982,0.4757,1.4347,0.92106,0.99025,0.00119315,0.00119315,0.00119315
328,1277.53,1.29443,0.81131,0.95539,0.91608,0.74772,0.78623,0.49016,1.40089,0.90757,0.98678,0.00119068,0.00119068,0.00119068
329,1281.07,1.33691,0.81099,0.97659,0.91608,0.74772,0.78623,0.49016,1.40089,0.90757,0.98678,0.0011882,0.0011882,0.0011882
330,1284.7,1.36827,0.84818,0.95367,0.93334,0.73973,0.7904,0.48493,1.4084,0.89589,0.99911,0.00118572,0.00118572,0.00118572
331,1288.31,1.36719,0.83053,0.96011,0.96136,0.71233,0.79039,0.46218,1.49937,0.9287,1.02792,0.00118325,0.00118325,0.00118325
332,1291.85,1.29027,0.7821,0.95991,0.93381,0.71233,0.78488,0.46457,1.51777,0.9393,1.02949,0.00118078,0.00118078,0.00118078
333,1295.47,1.21976,0.8033,0.95008,0.92963,0.69863,0.77906,0.4592,1.51076,0.93171,1.03134,0.0011783,0.0011783,0.0011783
334,1298.92,1.2861,0.76893,0.94661,0.92659,0.69169,0.77328,0.43244,1.55432,0.95744,1.03961,0.00117582,0.00117582,0.00117582
335,1302.42,1.17761,0.6788,0.94191,0.92659,0.69169,0.77328,0.43244,1.55432,0.95744,1.03961,0.00117335,0.00117335,0.00117335
336,1305.92,1.3357,0.81117,0.93819,0.92631,0.68882,0.76054,0.45092,1.56716,0.98525,1.04093,0.00117088,0.00117088,0.00117088
337,1309.71,1.28704,0.78126,0.92688,0.93094,0.72603,0.77503,0.44677,1.53807,0.99241,1.03262,0.0011684,0.0011684,0.0011684
338,1313.27,1.32811,0.80571,1.01729,0.9576,0.72603,0.77819,0.48729,1.39959,0.95471,0.99207,0.00116592,0.00116592,0.00116592
339,1316.83,1.27627,0.74067,0.93902,0.89822,0.72538,0.77875,0.49128,1.39152,0.9405,0.98052,0.00116345,0.00116345,0.00116345
340,1320.57,1.28272,0.77693,0.97544,0.89822,0.72538,0.77875,0.49128,1.39152,0.9405,0.98052,0.00116097,0.00116097,0.00116097
341,1324.3,1.14294,0.70603,0.92136,0.94956,0.68493,0.77599,0.49333,1.37226,0.93779,0.97549,0.0011585,0.0011585,0.0011585
342,1327.81,1.30418,0.80891,0.9894,0.96895,0.68493,0.77709,0.48826,1.37241,0.93266,0.97713,0.00115603,0.00115603,0.00115603
343,1331.5,1.25383,0.71291,0.95951,0.98021,0.67868,0.78158,0.49378,1.37049,0.88708,0.98384,0.00115355,0.00115355,0.00115355
344,1335.26,1.24321,0.7215,0.94674,0.96749,0.71233,0.78281,0.48359,1.43024,0.90126,1.0068,0.00115108,0.00115108,0.00115108
345,1338.81,1.23682,0.72655,0.9555,0.96749,0.71233,0.78281,0.48359,1.43024,0.90126,1.0068,0.0011486,0.0011486,0.0011486
346,1342.28,1.25539,0.76234,0.96675,0.96484,0.75174,0.78642,0.46221,1.47306,0.90364,1.01396,0.00114613,0.00114613,0.00114613
347,1345.72,1.26258,0.75732,0.97847,0.91609,0.74786,0.79122,0.43787,1.48802,0.93642,1.02256,0.00114365,0.00114365,0.00114365
348,1349.27,1.35163,0.82074,1.01102,0.92929,0.75342,0.78678,0.42812,1.59143,0.96871,1.05035,0.00114117,0.00114117,0.00114117
349,1352.93,1.28422,0.76958,0.93456,0.9303,0.73142,0.78293,0.41177,1.66463,0.97481,1.05579,0.0011387,0.0011387,0.0011387
350,1356.46,1.24659,0.76718,0.96268,0.95778,0.72603,0.78211,0.42992,1.64429,0.99433,1.03606,0.00113623,0.00113623,0.00113623
351,1360,1.24833,0.73785,0.98769,0.95778,0.72603,0.78211,0.42992,1.64429,0.99433,1.03606,0.00113375,0.00113375,0.00113375
352,1365.1,1.34823,0.80485,1.05727,0.94324,0.72603,0.78315,0.48096,1.4721,0.93412,0.99967,0.00113128,0.00113128,0.00113128
353,1368.64,1.20908,0.71999,0.92295,0.96308,0.71476,0.78305,0.49283,1.42088,0.9255,0.98779,0.0011288,0.0011288,0.0011288
354,1372.28,1.21931,0.70299,0.92299,0.93232,0.73973,0.78941,0.51586,1.34814,0.91289,0.97689,0.00112633,0.00112633,0.00112633
355,1377.34,1.2677,0.76313,0.99682,0.9671,0.72603,0.78981,0.50312,1.4187,0.92343,0.99501,0.00112385,0.00112385,0.00112385
356,1381.06,1.32786,0.74658,0.92768,0.9671,0.72603,0.78981,0.50312,1.4187,0.92343,0.99501,0.00112137,0.00112137,0.00112137
357,1384.6,1.21211,0.70452,0.95207,0.97763,0.72603,0.79317,0.52019,1.40307,0.91952,0.98989,0.0011189,0.0011189,0.0011189
358,1389.5,1.15438,0.70412,0.95786,0.96709,0.72603,0.79317,0.52394,1.33238,0.88225,0.96971,0.00111643,0.00111643,0.00111643
359,1394.34,1.16223,0.7114,0.90766,0.96395,0.73262,0.78976,0.52044,1.2786,0.88186,0.95193,0.00111395,0.00111395,0.00111395
360,1397.81,1.25948,0.73625,0.95619,0.96427,0.73944,0.77141,0.50127,1.38495,0.93682,0.97201,0.00111148,0.00111148,0.00111148
361,1401.41,1.31849,0.76342,0.96297,0.96427,0.73944,0.77141,0.50127,1.38495,0.93682,0.97201,0.001109,0.001109,0.001109
362,1404.92,1.28446,0.69209,0.95424,0.94785,0.74704,0.77335,0.47541,1.50398,0.9568,1.00888,0.00110653,0.00110653,0.00110653
363,1408.36,1.20491,0.72273,0.94668,0.93186,0.71233,0.77384,0.47157,1.45591,0.92334,1.0057,0.00110405,0.00110405,0.00110405
364,1412.01,1.22348,0.69113,0.94587,0.84858,0.75342,0.76302,0.49908,1.34118,0.89092,0.97847,0.00110158,0.00110158,0.00110158
365,1415.61,1.2484,0.74181,0.97962,0.92976,0.72603,0.77691,0.50748,1.30182,0.83844,0.96469,0.0010991,0.0010991,0.0010991
366,1419.19,1.24918,0.69874,0.9597,0.95836,0.69863,0.77096,0.48775,1.39258,0.94869,0.98677,0.00109662,0.00109662,0.00109662
367,1422.89,1.32669,0.94677,0.93359,0.95836,0.69863,0.77096,0.48775,1.39258,0.94869,0.98677,0.00109415,0.00109415,0.00109415
368,1426.47,1.31105,0.74837,0.99603,0.96147,0.68364,0.77239,0.43925,1.58702,1.02274,1.02622,0.00109168,0.00109168,0.00109168
369,1430.03,1.23163,0.77668,0.8549,0.94569,0.7156,0.78878,0.43201,1.64527,1.01401,1.04561,0.0010892,0.0010892,0.0010892
370,1433.75,1.2965,0.77319,0.93067,0.95635,0.73973,0.78798,0.46061,1.47861,0.93982,1.00186,0.00108673,0.00108673,0.00108673
